ax-0,ay-0,omega-0,ax-1,ay-1,omega-1
-0.00016100704594964758,0.003500720665004907,-0.0031534997162344486,-0.001949024672267303,0.003428817649813692,-0.001809995473611714
-0.0007168786368665008,0.004504765009647954,-0.0033797492195657653,-0.0031906937214320444,0.004681792260724661,-0.0015016293030879538
-0.0003128048169445674,0.00019665593502232368,0.0006389299792089465,-0.002522565477058869,0.0009814638620465888,0.0005190876651295362
-0.0005558368050828655,0.00012499957812545537,-0.00014773130482506304,-0.000894039748684023,0.00013129389638605945,0.0005662944864827226
-0.00044649333522899556,-4.797315599823835e-05,-0.0004213103360658261,-0.00035567985607570004,0.00019558804021518883,0.0002994827166397096
-0.00019881665251265726,-0.00019570338165499017,-0.00023582125431064718,-0.0005255599215723155,0.00019510457665908456,4.025305258121018e-05
0.0007352107835381649,0.005024463267910456,-0.0038047388111021874,-0.0008803766041939887,0.002750400813933407,-0.0042880308872700335
-0.0007376756939058025,0.004969872335419739,-0.0037844125969786913,-0.002989987011755815,0.004506351054224071,-0.0029592201524332295
-0.0010931052222491941,0.006356722184370897,-0.005122984368900145,-0.003604923690778932,0.006084814048170588,-0.002856437360082168
-0.002366852006222144,0.008023975038978226,-0.005737151180234808,-0.005929994614623396,0.008450689917455937,-0.0018891909435714282
-0.000982162432064393,0.002332646388892055,-0.0011650790996374505,-0.0028940279966430116,0.003296382962713479,0.0013886628368806053
0.00027695387921911063,0.0027894642800478714,-0.0021819347977369225,-0.0012266449587923962,0.0026924763270072846,-0.0007598049909179277
-0.00019982674784115227,0.0036566426413147768,-0.0028954796829538548,-0.002073769316583905,0.003347344378359929,-0.0011286955949299118
-0.0004315295388275593,0.0044423432237037505,-0.0035479171030286965,-0.0030715169384649453,0.0044222494609419405,-0.0012676057890526643
-0.0009375898609095823,0.00010571869907877602,0.00011780083364679172,-0.00029284952179908785,-0.0008088494189116557,-0.0009759691080649113
-0.0005562683524732807,0.00019799828928453365,-0.00019251750154078738,-0.0009212476995207947,-0.0003315420368351887,-0.0007706361405741053
0.00026781678350018545,-3.843747174835211e-05,0.00014108930605375277,-0.0005378347627538194,-0.00029127606910257987,-0.0004503978281484538
-0.0003291806571930885,-7.776269131653542e-05,0.00018403416138527314,-0.0005018602426190712,-0.00023991141297781477,-0.0005450119436253696
-0.0011094132238084753,0.004632450627879848,-0.00480991735525918,0.0007001174782278463,0.0051267082183045765,-0.00023878662801235517
-0.0012692449306572762,0.004864569084448483,-0.0048345122941930345,-0.0022550847736483672,0.005524367561936712,-0.0017155913942832088
-0.0010167958517044915,0.006250564366672044,-0.005607270848739997,-0.003668940048077401,0.006521164784416674,-0.001804630907259067
-0.002848474295532413,0.007700148754980873,-0.005793499960045867,-0.006027753611895664,0.008424248421659978,-0.0011573793787785604
-3.2578286623952124e-05,0.002002533444468547,-0.0018579621515676936,-0.001483606273507132,0.0031439713897123134,0.0011155496790274388
0.0005781917649845999,0.0025513824348249573,-0.0020568954303582273,-0.0026765772578935592,0.002794097223829703,-0.0011106658380962327
0.00014159788197719094,0.0033019322663734745,-0.0030438883197592137,-0.002202685304746242,0.0037765353912263704,-0.0008964675710674116
-0.0004958059686757812,0.0044154921320262615,-0.0037148846011814704,-0.0031641535644973203,0.004543497608379337,-0.0014261746451071338
0.00031034719986250403,-0.000518744043905877,0.001652258803292589,-0.002654608794352975,-0.001714919654526026,-0.002256331704371395
-0.00041811065667720883,-0.0002803839311723202,0.000482098699336464,-4.5600785339130726e-05,-0.000838766208070675,-0.0001483512266673179
-4.457413614798535e-06,-0.0003979667174215994,0.0005249521427622139,-0.0007281731702652687,-0.0003913945450904304,-8.040796690581395e-05
0.0002598074664119771,-0.0002991328777868858,7.827524826554746e-05,-3.0892761819427917e-05,-0.000528835104384407,-0.0004520447765598538
-0.0007740444007350855,0.004313738037767729,-0.004874211532793216,-0.0008476565457257723,0.0046263583378808315,-0.0017318776247901568
-0.00011134985319904978,0.005457912232359844,-0.004903978872457403,-0.002685572105143308,0.0052055550610422925,-0.0021950877495032404
-0.0009781499458500725,0.006387464510513189,-0.005401419250996139,-0.003697677786092059,0.0067662570824801194,-0.0016587862203503484
-0.0026550879027031904,0.008079164131685045,-0.005759592671595198,-0.005780821081441693,0.008728438014124942,-0.0010462785567626125
-0.0003545974985863509,0.0022820589937781045,-0.0013948734611905766,-0.0011969416647619746,0.002267439534874016,0.0005221660513907156
-0.00013771113804850188,0.0027556126957698126,-0.0026866618066251347,-0.0003977428627412029,0.0025936680299506096,-0.0007140790787285578
-0.00021690241381560376,0.0037467701515464845,-0.003203706480473562,-0.0016476573627252236,0.0032974708991919837,-0.0011098712111023978
-0.0006986072661401511,0.0047970113822284974,-0.0037972434442506975,-0.0026956098709577554,0.004299574736185185,-0.0013083209051821167
0.0009370025006658067,-0.00024874933666714424,-0.0004164630200385877,-0.001332820546269542,-0.0011991734265096032,-0.001109726360429275
-1.0781289934887657e-06,-0.000242274579320028,-7.490237050661936e-05,-0.0008502123695322242,-0.00045651568815012017,-0.00021582984071560278
0.00026740930589892146,-0.00012615072583185033,-0.0003212246886828894,-8.566004201396702e-05,-0.0004689080140216073,-0.0005535318202429648
0.00026312000001904004,-3.1578917052784664e-05,-0.0002763173035811481,-1.017974070389493e-05,-0.0005298271064825628,-0.00022062187844454497
0.0011170573552196639,0.004074329006258681,-0.004051143454270739,-0.0025551703222922995,0.004009558814650066,-0.0014294559403452145
0.0002613404272772741,0.004898373390106959,-0.004874793457303338,-0.0024709769274445913,0.004730801566391052,-0.0024624799704115524
-0.001051138359046371,0.006230403089327362,-0.005265227880030651,-0.004234357856573524,0.006030319830626392,-0.0018841254399378146
-0.0025769527684925044,0.007843377728539044,-0.005661079025161056,-0.006188342442574104,0.008279213172513998,-0.0017851871271658635
0.0014903318783648922,0.003039955977799429,-0.001685299723334227,-0.002113767164246827,0.0025133675427280178,-0.0010221247640010422
-1.0855663133845104e-05,0.0028876139037427215,-0.002193615852181622,-0.0022607319584422303,0.002349711266309994,-0.0015141076222709622
-0.00040180821653840973,0.003766808145489825,-0.0031711031533283663,-0.002199594853706323,0.0029581860338642346,-0.0011705467583318046
-0.0007971648782803688,0.004880826586449759,-0.0033147561250725173,-0.003409023756484623,0.004005213513785872,-0.0019667147919925835
0.0021874740546920513,-5.76562422164123e-05,0.0024837546285967627,-0.0018280966294983991,0.0003378642336529514,-0.00019367199127068302
-0.0002797377542570108,-0.00032665882672322966,0.0012295352527178875,-0.00042803074587483003,0.0004249513632493941,0.0003967617477494843
0.0005301583914037376,-0.0004498471126827061,0.0011693561306302153,-0.0002780826102602837,-4.350590313403505e-05,-0.0003865114020645821
0.0002550189230109938,-0.00046503662039965797,0.0007624567853148941,-0.00010795141103832413,0.00015328600500750129,6.388272002762865e-05
-0.001698117891184292,0.004115075234688333,-0.00382173611525663,-0.0027681103765622717,0.004984728190087634,-0.0005172558348726097
-0.0008720386853301578,0.005034289052197608,-0.003829285334647831,-0.003927289089970347,0.005311027013337682,-0.001057233907762282
-0.0011645038404216918,0.0064244135335253544,-0.004676229015112514,-0.004846928770236133,0.006554908203127667,-0.0015388540724965902
-0.003058597429852892,0.007915486921940464,-0.005465161926450868,-0.006634705316965896,0.008611834339026157,-0.001263839759711946
-0.0006485535825606625,0.0017114093780946213,-0.002573340933460788,-0.0019426559114896214,0.001822952940214867,-0.001366055664336896
-0.0007846977734877254,0.00221486945340804,-0.0023249551584935014,-0.0016746458312936567,0.0023931194510079523,-0.0013828675244384778
-0.0008065315757338487,0.0030589055094393893,-0.0029940762158433714,-0.002176035724703516,0.003132617668185384,-0.0017067182112703464
-0.001004608609648414,0.004320814025417452,-0.003870987595333845,-0.0026750508812658034,0.004204648459579869,-0.001943949896572083
0.002812498718758605,-1.2812499914672279e-05,-0.0003457715042343157,-0.0016549790033057454,-0.0009136599596233641,-0.0012765057646677014
0.00041648756686342285,9.949978508009596e-05,2.484491800563365e-05,-0.0007905089348669847,-3.996190803730778e-05,0.00018378305266519845
0.000535122627344707,0.00014608768823307902,-0.0003007757613318618,0.00034158461811278115,0.00035306661526445556,0.00010754673415317281
6.50613581357937e-05,0.0001373790062626769,-0.0003145797544591492,0.00019691724204748846,0.00028776816581544437,-0.00016134318579993776
-0.00022868553394006508,0.0053949150598902205,-0.004260605304451381,-0.003074829028705539,0.005018716449745747,0.00016178425437524124
-0.0014544237224054265,0.005114158714982934,-0.004623740417531195,-0.0027910489272839653,0.005026543180666137,-0.0013967125405504415
-0.001595675245965362,0.0065344729797158566,-0.005391795644348448,-0.0040652738422440405,0.006376296864830734,-0.0021378431676560045
-0.003155813445047001,0.008019337097937798,-0.005539795721349503,-0.006270009168172541,0.008329352473110896,-0.0014214982904936502
0.0011899573622853321,0.002772969137714026,-0.0009691935934398599,-0.0035101164648360106,0.002804423418968638,-0.0008217866317508649
-0.00041076963473255884,0.0027081003454376257,-0.0018285669003260798,-0.0025110286882383073,0.0023723155177605517,-0.0021337473152619837
-0.0005118444806071329,0.0034252043777040038,-0.002800162478476333,-0.002230027949707915,0.003837164752541557,-0.0016486320777719943
-0.0011300167839979394,0.004280782493685054,-0.003439446120594962,-0.00305068373250488,0.0048304216839044276,-0.0015747472203964691
-0.000625124999951987,0.00012499991666668596,-0.00018752640729147174,-0.00010869389960310727,-8.849014802164712e-06,0.0007281059462155293
-0.0009727596891915022,0.00017062387131791103,5.8967321783170374e-05,0.00019397537932687293,-0.0008063188493618374,-0.0008157619524606918
-6.62239915088276e-06,0.0004887080333391597,0.0006236894095306462,-0.0004677930079906499,-0.00044260634074973416,-0.0005689390592176848
-7.022451555348472e-05,0.00034245513100152823,0.00016191258071638815,0.00016730177772536346,0.00010694100591398934,9.029326173736722e-05
0.0029932629262222066,0.004106270561123828,-0.003999964152959917,-0.0021337876197208283,0.004431731594124744,-0.0009443270044193208
0.0004962812379043995,0.005145780565954725,-0.004166488482215989,-0.0029347662276129555,0.00476076954011553,-0.0021916402590558023
-0.0010244038157668025,0.006393105749266284,-0.004960058223149798,-0.004486835924565653,0.006606837530155618,-0.0014626029673840493
-0.002131121511036858,0.00821288207010234,-0.005543191276972728,-0.006651832890893012,0.008350211081959012,-0.001379470932021632
-0.0006697923135498551,0.002377608721782725,-0.001401875707952166,-0.0023042292858627134,0.00267629330118202,-0.001461361217931778
-0.0008087633009320102,0.0025112195331625084,-0.002367255445314625,-0.0016988786502889239,0.0029056435891455174,-0.0014629743588913237
-0.0009577224870402753,0.003404995965165902,-0.0024164601621485893,-0.0027202616398384694,0.0037156161224074264,-0.0012519271876220467
-0.0007566041345444398,0.004442566601136154,-0.003191089966048841,-0.0033564430171299712,0.004757875670181074,-0.0010610037234597062
-0.000937561249983454,-8.74999714167669e-05,-0.00014445687023315057,0.0013571295253839155,0.0002113368789309622,-0.00012145248817763132
-3.47475292674895e-06,-0.00044263459308817993,-0.00028999171829290223,0.0012729232996586434,-0.000780658909267805,-0.0011528357455911939
-9.223997380783786e-05,-0.00032642860434430406,6.774598299801633e-05,0.00014165815163748517,-0.00025612514501544795,-0.00016076763853908486
6.417730201508698e-05,-0.00020801798616914286,5.847535114748179e-05,0.00048580107396921585,-0.00010503420953311109,-9.120108846051942e-05
0.0007931402755886885,0.0042772421377061075,-0.003276274628084136,-0.0039127182470261035,0.0034351663576563662,-0.0011429536867155199
-0.0010398536944998692,0.005112024885794227,-0.004373678904769239,-0.0038647792178553913,0.004512738559605174,-0.0026755678551346504
-0.0012485473484575532,0.0060569334637214246,-0.005120047778937875,-0.004721863799307073,0.006353359447617617,-0.0022830009475612234
-0.0024566997696385292,0.007990461832113683,-0.0059312533895790115,-0.006495670223274177,0.008309202980641452,-0.0016872041831515968
0.0005680967484905652,0.002686328731707722,-0.0005807549623634833,-0.0025299822699539898,0.002699468952715306,0.0002909990190758105
-2.414799814122305e-05,0.003020198645249765,-0.0022290164742511725,-0.0014320930019474777,0.00236691146264049,-0.0004545013396843138
-0.0006528165108904416,0.0036691783350888203,-0.002847082956451498,-0.0018017501676399958,0.0031063649144624783,-0.0009452071440937562
-0.0005922771955818293,0.004535659881694395,-0.0030857913661545174,-0.00285372409620554,0.004073768424527131,-0.001793824293485741
0.0003092162659673603,-0.000643863835265609,0.00019635249246321984,-0.0013323316429142418,-0.0005625593985612853,-0.0007576315649918119
-0.0005556102777612734,5.4722185740782376e-05,-0.0007709656827901515,2.7246864360409697e-05,0.00031894186582214087,0.0006177568339186627
-0.0003574809221319158,0.00010905287276010435,-0.0005190068791712561,-0.00020637893716400426,1.790666600018761e-05,-0.00011327007421893917
0.00013151056847901375,4.2736769167828454e-05,-0.00044487933044766665,-3.5981679375784416e-05,-3.0346704939159486e-05,0.00017000107462247636
-0.0014182578165142234,0.0045830029861450485,-0.004780538823301317,-0.0011567455774977309,0.003840810283740892,-0.003770390291923942
-0.0005987624542075971,0.005071516112720096,-0.004653512401128768,-0.0028170038862129765,0.004968052161819873,-0.002820634145679469
-0.0018144992397911563,0.006107127278108185,-0.00509555690760297,-0.004266609023641827,0.005945308536746011,-0.0022932666292587883
-0.0026394549280530175,0.007992609379852116,-0.00568333284044209,-0.006103612126310889,0.008047235361137018,-0.002211169833730913
0.000903316536557397,0.0020668247196948385,-0.00208589025170805,-0.002370379848959381,0.003461297723206941,0.001301416617027762
0.0010094442796278653,0.0024039602935294474,-0.0030522007261936843,-0.0015177802262974123,0.0023562601500878547,-0.0009111595973616055
-5.2747246812431415e-05,0.0033685856971830733,-0.002828887814457226,-0.0022602283324441824,0.003362947751705298,-0.0014166565842949857
